#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr1	204431048	204440340	GH01J204431	330	.	204431048	204440340	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	204441116	204444888	GH01J204441	246	.	204441116	204444888	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204445972	204454213	GH01J204445	354	.	204445972	204454213	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	204454569	204455807	GH01J204454	277	.	204454569	204455807	95,95,95	ENCODE(Z-Lab),VISTA,dbSUPER	Enhancer	Elite
chr1	204456007	204458314	GH01J204456	178	.	204456007	204458314	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204460521	204468007	GH01J204460	405	.	204460521	204468007	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	204478792	204482475	GH01J204479	383	.	204478792	204482475	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	204491401	204495932	GH01J204491	633	.	204491401	204495932	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	204505455	204508739	GH01J204505	411	.	204505455	204508739	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	204511108	204523051	GH01J204511	815	.	204511108	204523051	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	204523529	204525617	GH01J204523	244	.	204523529	204525617	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204530292	204531913	GH01J204530	230	.	204530292	204531913	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204542248	204547223	GH01J204542	183	.	204542248	204547223	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204561792	204561942	GH01J204561	167	.	204561792	204561942	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204562094	204567355	GH01J204562	454	.	204562094	204567355	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	204578026	204580138	GH01J204578	280	.	204578026	204580138	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	204709876	204713153	GH01J204709	308	.	204709876	204713153	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204763600	204764259	GH01J204763	302	.	204763600	204764259	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	204806592	204807646	GH01J204806	315	.	204806592	204807646	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	204828243	204830404	GH01J204828	542	.	204828243	204830404	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	204831347	204831443	GH01J204831	73	.	204831347	204831443	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	204842533	204843532	GH01J204842	153	.	204842533	204843532	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204867727	204868942	GH01J204867	144	.	204867727	204868942	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204870812	204870872	GH01J204871	156	.	204870812	204870872	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	204871592	204873078	GH01J204872	98	.	204871592	204873078	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204941792	204941962	GH01J204941	220	.	204941792	204941962	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	204971200	204972661	GH01J204971	310	.	204971200	204972661	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	204989392	204989562	GH01J204991	245	.	204989392	204989562	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205006972	205007512	GH01J205006	112	.	205006972	205007512	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	205047020	205047140	GH01J205051	80	.	205047020	205047140	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	205048355	205048717	GH01J205052	110	.	205048355	205048717	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	205061599	205061862	GH01J205061	277	.	205061599	205061862	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205073132	205074122	GH01J205073	63	.	205073132	205074122	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205120324	205123269	GH01J205120	607	.	205120324	205123269	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	205144042	205146120	GH01J205144	199	.	205144042	205146120	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	205172083	205174219	GH01J205172	262	.	205172083	205174219	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	205174850	205177554	GH01J205174	375	.	205174850	205177554	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	205190843	205193480	GH01J205190	249	.	205190843	205193480	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	205203800	205204400	GH01J205203	175	.	205203800	205204400	95,95,95	Ensembl,FANTOM5	Enhancer	Elite
chr1	205210051	205212894	GH01J205210	605	.	205210051	205212894	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	205225977	205230617	GH01J205225	630	.	205225977	205230617	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	205237400	205238742	GH01J205237	321	.	205237400	205238742	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205239169	205240768	GH01J205239	167	.	205239169	205240768	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205246435	205251538	GH01J205246	406	.	205246435	205251538	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	205255992	205256601	GH01J205255	367	.	205255992	205256601	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205257146	205257206	GH01J205259	191	.	205257146	205257206	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	205258088	205260618	GH01J205258	383	.	205258088	205260618	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	205273291	205274737	GH01J205273	331	.	205273291	205274737	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205276492	205276642	GH01J205276	118	.	205276492	205276642	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205283601	205289226	GH01J205283	490	.	205283601	205289226	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	205292142	205292442	GH01J205292	63	.	205292142	205292442	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205293103	205305457	GH01J205293	469	.	205293103	205305457	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	205310626	205322423	GH01J205310	729	.	205310626	205322423	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	205343254	205344600	GH01J205343	348	.	205343254	205344600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205348278	205349343	GH01J205348	215	.	205348278	205349343	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205349988	205351602	GH01J205349	222	.	205349988	205351602	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205351970	205353306	GH01J205351	235	.	205351970	205353306	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205354907	205355405	GH01J205354	118	.	205354907	205355405	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205355819	205357968	GH01J205355	178	.	205355819	205357968	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205359607	205361336	GH01J205359	98	.	205359607	205361336	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205365955	205366517	GH01J205365	153	.	205365955	205366517	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205370789	205377221	GH01J205370	306	.	205370789	205377221	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205430400	205431242	GH01J205430	282	.	205430400	205431242	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	205479642	205482641	GH01J205479	323	.	205479642	205482641	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	205492292	205494002	GH01J205492	347	.	205492292	205494002	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205502795	205507258	GH01J205502	606	.	205502795	205507258	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	205518956	205520229	GH01J205519	235	.	205518956	205520229	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205528688	205529643	GH01J205528	331	.	205528688	205529643	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205540876	205541250	GH01J205540	103	.	205540876	205541250	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	205543069	205544719	GH01J205543	319	.	205543069	205544719	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205567049	205569745	GH01J205567	377	.	205567049	205569745	255,51,51	ENCODE(Z-Lab),EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	205582000	205583200	GH01J205582	267	.	205582000	205583200	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205591432	205595438	GH01J205591	534	.	205591432	205595438	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	205597351	205600987	GH01J205597	270	.	205597351	205600987	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205629343	205633986	GH01J205629	593	.	205629343	205633986	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	205657652	205657802	GH01J205657	244	.	205657652	205657802	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205663991	205667404	GH01J205663	336	.	205663991	205667404	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205667938	205672759	GH01J205667	428	.	205667938	205672759	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	205674728	205681001	GH01J205674	713	.	205674728	205681001	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	205700855	205701744	GH01J205700	188	.	205700855	205701744	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	205710752	205711800	GH01J205710	276	.	205710752	205711800	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	205772196	205776870	GH01J205772	577	.	205772196	205776870	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	205786350	205787978	GH01J205786	258	.	205786350	205787978	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205800267	205802471	GH01J205800	195	.	205800267	205802471	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205849462	205850782	GH01J205849	415	.	205849462	205850782	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	205913632	205913782	GH01J205913	133	.	205913632	205913782	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	205918999	205919600	GH01J205919	306	.	205918999	205919600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	205920199	205920600	GH01J205920	63	.	205920199	205920600	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr1	205925426	205926603	GH01J205925	220	.	205925426	205926603	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206034275	206042263	GH01J206034	522	.	206034275	206042263	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	206046480	206054292	GH01J206046	602	.	206046480	206054292	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	206059017	206060202	GH01J206059	133	.	206059017	206060202	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206065836	206068646	GH01J206065	417	.	206065836	206068646	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	206079869	206080784	GH01J206079	244	.	206079869	206080784	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	206093574	206094856	GH01J206093	133	.	206093574	206094856	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206102000	206102681	GH01J206102	178	.	206102000	206102681	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr1	206106400	206106830	GH01J206106	295	.	206106400	206106830	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206429176	206431284	GH01J206429	293	.	206429176	206431284	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206444337	206446337	GH01J206444	98	.	206444337	206446337	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206448620	206452230	GH01J206448	220	.	206448620	206452230	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206463693	206465600	GH01J206463	282	.	206463693	206465600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206467135	206469001	GH01J206467	326	.	206467135	206469001	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	206469438	206473550	GH01J206469	621	.	206469438	206473550	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr1	206495081	206498054	GH01J206495	251	.	206495081	206498054	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	206500794	206502577	GH01J206500	361	.	206500794	206502577	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206502927	206503077	GH01J206502	98	.	206502927	206503077	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206503230	206504867	GH01J206503	362	.	206503230	206504867	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206506847	206508201	GH01J206506	564	.	206506847	206508201	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	206508245	206509697	GH01J206508	235	.	206508245	206509697	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206510781	206515352	GH01J206510	413	.	206510781	206515352	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	206524735	206526292	GH01J206524	195	.	206524735	206526292	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206535215	206536611	GH01J206535	153	.	206535215	206536611	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206539676	206541051	GH01J206539	208	.	206539676	206541051	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206544911	206545061	GH01J206544	260	.	206544911	206545061	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206550842	206552979	GH01J206550	309	.	206550842	206552979	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	206554514	206571302	GH01J206554	699	.	206554514	206571302	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	206573200	206584322	GH01J206573	487	.	206573200	206584322	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	206586076	206592475	GH01J206586	389	.	206586076	206592475	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	206611016	206613206	GH01J206611	608	.	206611016	206613206	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	206631000	206631600	GH01J206631	240	.	206631000	206631600	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	206633302	206637603	GH01J206633	643	.	206633302	206637603	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	206657133	206660504	GH01J206657	417	.	206657133	206660504	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	206663600	206664672	GH01J206663	318	.	206663600	206664672	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206665057	206665117	GH01J206667	156	.	206665057	206665117	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	206671386	206676053	GH01J206671	382	.	206671386	206676053	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206679275	206683613	GH01J206679	344	.	206679275	206683613	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206684295	206688669	GH01J206684	712	.	206684295	206688669	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	206690480	206695560	GH01J206690	313	.	206690480	206695560	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206699201	206701607	GH01J206699	341	.	206699201	206701607	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206702648	206708600	GH01J206702	322	.	206702648	206708600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206709100	206711081	GH01J206709	277	.	206709100	206711081	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206712271	206718018	GH01J206712	366	.	206712271	206718018	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206718707	206720273	GH01J206718	245	.	206718707	206720273	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206722582	206724792	GH01J206722	384	.	206722582	206724792	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	206725675	206726000	GH01J206725	240	.	206725675	206726000	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206726375	206726545	GH01J206726	230	.	206726375	206726545	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206768647	206773200	GH01J206768	565	.	206768647	206773200	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	206782198	206782859	GH01J206782	369	.	206782198	206782859	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	206790613	206790785	GH01J206790	289	.	206790613	206790785	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	206793254	206793556	GH01J206793	246	.	206793254	206793556	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr1	206797255	206797305	GH01J206797	98	.	206797255	206797305	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206816582	206817598	GH01J206816	331	.	206816582	206817598	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206823842	206824439	GH01J206823	160	.	206823842	206824439	160,160,160	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	206830075	206830225	GH01J206830	118	.	206830075	206830225	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	206833067	206833422	GH01J206833	118	.	206833067	206833422	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	206859000	206859600	GH01J206859	202	.	206859000	206859600	95,95,95	Ensembl,FANTOM5	Enhancer	Elite
chr1	206864595	206865735	GH01J206864	357	.	206864595	206865735	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr1	206889155	206899487	GH01J206889	575	.	206889155	206899487	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	206904426	206907685	GH01J206904	332	.	206904426	206907685	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	206917094	206929046	GH01J206917	769	.	206917094	206929046	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	206947130	206947523	GH01J206948	71	.	206947130	206947523	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	206992267	206993565	GH01J206992	144	.	206992267	206993565	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207017473	207035862	GH01J207017	636	.	207017473	207035862	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	207046600	207047200	GH01J207046	118	.	207046600	207047200	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	207048085	207057800	GH01J207048	715	.	207048085	207057800	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	207064090	207065188	GH01J207064	63	.	207064090	207065188	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207066278	207068660	GH01J207066	118	.	207066278	207068660	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207070400	207072137	GH01J207070	63	.	207070400	207072137	192,192,192	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	207077799	207078201	GH01J207077	332	.	207077799	207078201	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	207088026	207090936	GH01J207088	509	.	207088026	207090936	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	207103648	207104496	GH01J207103	362	.	207103648	207104496	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr1	207204695	207206126	GH01J207204	319	.	207204695	207206126	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	207239799	207244925	GH01J207239	390	.	207239799	207244925	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	207280435	207285377	GH01J207280	272	.	207280435	207285377	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	207298400	207299071	GH01J207298	194	.	207298400	207299071	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	207304255	207305928	GH01J207304	240	.	207304255	207305928	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207306514	207307031	GH01J207306	144	.	207306514	207307031	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207309255	207313322	GH01J207309	374	.	207309255	207313322	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	207316048	207318688	GH01J207316	446	.	207316048	207318688	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	207319273	207324303	GH01J207319	653	.	207319273	207324303	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	207327695	207329368	GH01J207327	188	.	207327695	207329368	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207333000	207338423	GH01J207333	437	.	207333000	207338423	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	207362547	207363985	GH01J207363	271	.	207362547	207363985	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207407600	207408309	GH01J207407	261	.	207407600	207408309	95,95,95	Ensembl,FANTOM5	Enhancer	Elite
chr1	207411395	207415724	GH01J207411	316	.	207411395	207415724	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	207424600	207425380	GH01J207424	265	.	207424600	207425380	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	207625079	207628344	GH01J207625	307	.	207625079	207628344	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207648454	207648607	GH01J207648	180	.	207648454	207648607	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr1	207649047	207650848	GH01J207649	380	.	207649047	207650848	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	207747730	207754539	GH01J207747	721	.	207747730	207754539	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	207755160	207755796	GH01J207755	208	.	207755160	207755796	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207816675	207829145	GH01J207816	658	.	207816675	207829145	204,0,0	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	207838005	207839473	GH01J207838	284	.	207838005	207839473	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	207845000	207845600	GH01J207845	63	.	207845000	207845600	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr1	207846791	207853800	GH01J207846	391	.	207846791	207853800	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	207882383	207886575	GH01J207882	342	.	207882383	207886575	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	207886785	207886809	GH01J207887	63	.	207886785	207886809	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207886872	207892721	GH01J207886	444	.	207886872	207892721	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	207903195	207903345	GH01J207903	98	.	207903195	207903345	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207904435	207904585	GH01J207904	98	.	207904435	207904585	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	207904681	207904800	GH01J207905	103	.	207904681	207904800	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	207907423	207913068	GH01J207907	663	.	207907423	207913068	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
